,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
77,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
78,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
79,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0
80,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0
81,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
82,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1
83,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
84,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0
85,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
86,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0
87,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
88,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
89,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
90,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0
91,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
92,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0
93,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
94,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
96,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1
97,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0
98,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0
99,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0
100,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
101,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0
102,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0
103,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
104,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
105,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
106,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
107,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0
108,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0
109,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
110,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
111,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
112,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1
113,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0
114,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
115,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
116,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
117,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
118,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0
119,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
120,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0
121,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
122,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0
123,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1
124,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
125,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
127,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
128,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
129,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
130,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
131,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0
132,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
133,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
134,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
135,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0
136,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0
137,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
138,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1
139,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
140,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
141,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
142,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
143,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0
144,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0
145,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
146,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
147,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0
148,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1
149,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1
150,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0
151,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1
152,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0
153,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1
154,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
155,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0
156,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0
157,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
158,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0
159,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0
160,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
161,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1
162,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
163,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0
164,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0
165,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
166,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1
167,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
168,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0
169,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1
170,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0
171,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
172,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0
173,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
174,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0
175,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
176,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1
177,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1
178,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0
179,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
180,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
181,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0
182,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
183,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
184,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0
185,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1
186,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1
187,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
188,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
189,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1
190,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
191,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
192,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
193,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1
194,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0
195,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1
196,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
197,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
198,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
199,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
200,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1
201,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0
202,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1
203,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
204,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1
205,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
206,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
207,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0
208,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1
209,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0
210,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0
211,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
212,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
213,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1
214,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
215,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
216,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
217,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
218,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
219,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
220,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0
221,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
222,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0
223,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0
224,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
225,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1
226,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0
227,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
228,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1
229,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
230,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1
231,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
232,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
233,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
234,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
235,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1
236,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
237,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
238,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
239,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
240,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
241,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0
242,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
243,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
244,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1
245,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
246,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0
247,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0
248,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
249,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0
250,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
251,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
252,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
253,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
254,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0
255,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0
256,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
257,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
258,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
259,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
260,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0
261,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
262,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
263,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
264,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
265,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1
266,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
267,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1
268,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1
269,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
270,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
271,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
272,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
273,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
274,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
275,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
276,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
277,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1
278,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
279,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
280,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1
281,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
282,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0
283,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
284,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
285,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
286,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
287,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0
288,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0
289,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
290,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
291,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
292,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
293,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
294,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
295,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
296,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0
297,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
298,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
299,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
300,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1
301,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
302,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
303,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
304,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
305,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
306,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
307,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
308,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
309,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
310,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
311,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
312,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
313,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1
314,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
315,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
316,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0
317,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
318,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1
319,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
320,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0
321,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0
322,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
323,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
324,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
325,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
326,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
327,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0
328,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0
329,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0
330,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0
