,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
23,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0
24,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
25,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
26,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
27,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1
28,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
29,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1
30,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1
31,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0
32,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
33,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
35,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
36,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
37,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0
38,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1
39,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0
40,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0
41,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
42,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1
43,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
44,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0
45,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
46,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
47,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1
48,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
49,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1
50,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1
51,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
52,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
53,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0
54,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
55,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0
56,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
57,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1
58,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0
59,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0
60,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1
61,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
62,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
63,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
64,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1
65,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0
66,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0
67,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1
68,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1
69,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1
70,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1
71,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1
73,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0
74,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
75,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1
76,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
77,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
78,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0
79,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0
80,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
81,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0
82,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
83,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
84,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0
85,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
86,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
87,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0
88,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1
89,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
90,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0
91,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1
92,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
93,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0
94,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1
95,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
96,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
97,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
98,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
99,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0
100,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1
101,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0
103,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1
104,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1
105,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
106,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
107,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
108,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0
109,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1
110,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
111,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
112,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
113,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0
114,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1
115,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1
116,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1
117,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
118,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
119,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0
120,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0
121,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0
122,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1
123,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
124,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
125,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1
126,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
127,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1
128,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1
129,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
130,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0
131,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1
132,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
133,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1
134,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
135,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0
136,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0
137,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
138,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0
139,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0
140,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
141,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0
142,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0
143,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1
144,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1
145,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
146,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1
147,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0
148,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0
149,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
150,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0
151,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
152,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
153,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1
154,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
155,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
156,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0
157,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1
158,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0
159,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0
160,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
161,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1
162,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0
163,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
164,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
165,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
166,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
167,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1
168,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
169,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1
170,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0
171,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
172,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0
173,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
174,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
175,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
176,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1
177,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0
178,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0
179,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
181,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0
182,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0
183,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1
184,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1
185,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
186,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
187,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1
188,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0
189,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1
190,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1
191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
192,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
193,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1
194,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0
195,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0
196,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0
197,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1
198,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
199,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1
200,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
201,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
202,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
203,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
204,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
205,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0
206,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0
207,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1
208,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
209,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
210,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
211,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0
212,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
213,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
214,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
215,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1
216,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0
217,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
218,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
219,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
221,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
222,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
223,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1
224,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1
225,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0
226,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0
227,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0
228,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
229,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
230,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1
231,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1
232,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1
233,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1
234,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0
235,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
236,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
237,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0
238,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
239,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0
240,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1
241,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0
242,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0
243,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0
244,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
245,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
246,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
247,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1
248,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
249,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
250,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
251,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0
252,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1
253,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
254,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
255,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1
256,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1
257,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1
258,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
259,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1
260,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
261,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1
262,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
263,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0
264,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1
265,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
266,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0
267,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1
268,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
269,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0
270,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1
271,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0
272,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
273,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
274,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
275,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1
276,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1
277,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
278,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
279,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
280,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
281,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
282,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1
283,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
284,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0
285,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0
286,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1
287,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0
288,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0
289,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
290,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0
291,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0
292,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
293,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1
294,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1
295,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0
296,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
297,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0
298,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
299,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
300,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0
301,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1
302,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
303,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0
304,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1
305,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
306,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
307,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1
308,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0
309,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1
310,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0
311,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1
312,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
313,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0
314,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1
315,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
316,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1
317,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
318,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1
319,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
320,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1
321,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0
322,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0
323,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1
324,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0
325,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
326,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1
327,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
328,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1
329,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1
330,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
