,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
45,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
46,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0
47,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1
48,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0
49,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
50,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1
53,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
54,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0
55,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
56,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1
57,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
58,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
59,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0
60,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0
61,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
62,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
63,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0
64,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0
65,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
66,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
67,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0
68,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
69,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0
70,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1
71,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1
72,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
73,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1
74,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0
75,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1
76,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
77,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
78,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0
79,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1
80,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0
81,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
82,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1
83,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
84,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1
85,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0
86,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0
87,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
88,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0
89,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0
90,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0
91,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0
92,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1
93,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1
94,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0
95,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
96,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
97,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0
98,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0
99,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0
100,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0
101,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
102,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
103,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0
104,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
105,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1
106,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1
107,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
108,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1
109,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1
110,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0
111,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
112,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1
113,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0
114,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0
115,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
116,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
117,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
118,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1
119,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0
120,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0
121,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0
122,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0
123,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1
124,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0
125,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0
126,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
127,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
128,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1
129,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0
130,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0
131,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0
132,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
133,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1
134,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0
135,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0
136,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
137,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
138,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0
139,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
140,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0
141,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
142,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1
143,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0
144,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
145,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1
146,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0
147,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1
148,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1
149,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0
150,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0
151,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1
152,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
153,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
154,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1
155,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0
156,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1
157,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
158,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
159,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1
160,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0
161,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
162,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0
163,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
164,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1
165,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
166,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1
167,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0
168,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0
169,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1
170,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1
171,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0
172,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0
173,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
174,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0
175,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0
176,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0
177,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
178,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
179,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1
180,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0
181,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0
182,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1
183,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0
184,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1
185,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1
186,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0
187,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0
188,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
189,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1
190,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1
191,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1
192,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1
193,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
194,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0
195,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1
196,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0
197,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
198,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
199,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
200,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0
201,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1
202,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
203,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1
204,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
205,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
206,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0
207,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1
208,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
209,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0
210,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
211,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
212,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0
213,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1
214,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0
215,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0
216,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1
217,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
218,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
219,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
220,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1
221,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0
222,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0
223,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1
224,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
225,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0
226,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1
227,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1
228,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
229,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1
230,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
231,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1
232,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1
233,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
234,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1
235,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0
236,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1
237,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1
238,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
239,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
240,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0
241,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
242,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1
243,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0
244,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1
245,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1
246,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
247,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
248,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1
249,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0
250,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1
251,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1
252,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1
253,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
254,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0
255,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
256,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
257,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
258,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1
259,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
260,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
261,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1
262,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
263,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0
264,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
265,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1
266,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
267,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1
268,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
269,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0
270,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0
271,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
272,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1
273,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1
274,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0
275,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0
276,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0
277,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0
278,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
279,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1
280,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0
281,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
282,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0
283,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
284,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1
285,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1
286,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0
287,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
288,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0
289,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
290,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
291,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
292,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0
293,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1
294,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
295,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
296,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1
297,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0
298,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1
299,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
300,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0
301,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
302,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
303,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0
304,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0
305,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0
306,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1
307,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
308,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0
309,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1
310,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
311,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
312,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
313,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
314,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0
315,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
316,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1
317,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
318,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
319,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1
320,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
321,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
322,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
323,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
324,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
325,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1
326,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1
327,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
328,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
329,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0
330,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
